codigo;abc;tipo;saldo_manut;provid_compras;recebimento_esperado;transito_manut;stage_manut;recepcao_manut;pendente_ri;pecas_teste_kit;pecas_teste;fornecedor_reparo;laboratorio;wr;wrcr;stage_wr;cmm;coef_perda
YOTR-061559;C;20;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
TOTR-022041;C;20;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
EOHR-076693;C;20;8;0;0;4;0;0;0;1;0;0;0;0;0;0;0;1
COPR-072449;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
LOIR-023130;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
MOFR-093451;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
SSGP-173579;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZODR-091272;C;20;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
MOOR-014321;C;10;34;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0
PMLC-030642;C;20;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
NOIR-070532;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
VOQR-062426;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
DSEP-003916;C;20;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
DOOR-032000;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
SOSR-024804;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
KSEP-042013;C;20;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
FOWR-016195;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
WOHR-053550;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
KODR-044322;C;20;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
DOSR-012413;C;10;1;0;0;0;2;0;0;0;1;0;0;3;0;0;0;0
VSBP-082707;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
SOOR-026427;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
TOER-056452;C;20;115;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1
EOCR-083863;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
WOIR-051821;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
SSFP-104428;C;19;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0
POPR-003607;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
UOMR-095303;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
HOYR-024909;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
RONJ-050165;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
TOBR-022567;C;20;2;0;0;0;0;0;0;9;0;0;0;0;0;0;0;1
WORR-044614;C;20;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
BOQR-056885;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
XOQR-082308;C;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FOYR-058687;C;20;0;0;0;37;0;0;0;0;0;0;0;0;0;0;0;1
EOMR-023098;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
IEMF-070219;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
YOFR-054453;C;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
YOUR-054531;C;20;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
ZOSR-064248;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
FOFR-028580;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
YODR-088235;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
XOZR-068224;C;20;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
OOFR-085603;C;20;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;1
SSYP-043290;C;20;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
COFJ-020364;C;20;6;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1
COJR-091972;C;20;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0.17;1
TOAR-003986;C;20;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
MOFR-070082;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
NSMP-000435;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
BOSR-055623;C;20;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
FSCP-071430;C;20;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
AQWB-030961;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
BOXR-014933;C;20;7;0;0;0;0;0;0;0;0;0;0;0;0;0;487;1
HMLC-030819;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
FOER-024417;C;20;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
COCR-093366;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
ASWP-001670;C;20;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
QOER-074740;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
KOMR-048621;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
VOXR-064017;C;19;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0
NOER-065403;C;20;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
WOQR-051000;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
SAKO-030732;C;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
GOIR-062197;C;20;190;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1
NOVR-026361;C;20;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
GOGR-068110;C;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
USZP-093454;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
WOCR-061432;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
GOWR-016665;C;20;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1
ISJP-011357;C;20;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
FOOR-074658;C;10;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
LOPR-060046;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
WOGR-046974;C;20;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
FOTR-004496;C;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17;0
ZOCR-076505;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
DSQP-082720;C;20;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
COPR-095959;C;20;52;0;0;0;33;0;0;0;0;0;0;0;0;0;0;1
GSFP-043270;C;10;0;0;0;37;0;0;0;0;0;0;0;0;0;0;0;0
FCJB-080327;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17;1
JOIR-041137;C;10;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FOHR-048536;C;20;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1
YOKR-031806;C;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SOIR-076950;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FOLR-041855;C;10;0;0;0;5;0;0;0;0;0;0;0;14;0;0;0;0
XOHR-061216;C;20;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
ROSR-004457;C;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FOGR-081604;C;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COUR-003059;C;20;461;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KOHR-086545;C;20;112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
POXR-044271;C;20;6;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
MEXF-040305;C;10;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
YOSR-095060;C;20;175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
SOYR-032758;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
COIR-062074;C;20;258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
POUR-068124;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
HOOR-088834;C;20;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0.84;1
IOGR-075006;C;10;17;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
XOMR-016817;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
UOLR-063416;C;20;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
OOER-064356;C;20;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;1
ROZR-016554;C;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
WCCB-088568;C;20;38;0;0;0;0;0;0;2;0;0;0;0;0;0;1;1
XOTR-094020;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
EOOR-078299;C;20;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1
DMAC-080445;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
BSWP-071816;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
AOJR-035536;C;20;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
YONR-000540;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
HOWR-034734;C;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
NOSR-085383;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
AOMR-072753;C;20;10;0;0;0;0;0;0;4;0;0;0;0;0;0;0;1
AOMR-072108;C;20;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
EOFR-025676;C;10;0;0;0;198;0;0;0;0;0;0;0;1;0;0;0;0
POSR-043179;C;19;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
AQYB-082728;C;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UOQR-062523;C;19;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
QOYR-056960;C;19;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MOPR-035916;C;10;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0
GOJR-024849;C;20;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
QOYR-074680;C;20;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;1
XOKR-056064;C;20;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
SOER-025107;C;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BSIP-081651;C;10;2;0;0;0;0;0;11;0;0;0;0;0;0;0;3.02;0
ROMR-074086;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
MOGR-026081;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
MOYR-028980;C;19;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
POGR-094942;C;20;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
YSQP-192139;C;20;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
RSFP-173178;C;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
ESNP-053323;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
OOCR-078078;C;10;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NOJR-094472;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
MOSR-040280;C;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GOWR-092893;C;10;224;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
COVR-031584;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
VOUR-096061;C;20;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
JOLR-094946;C;19;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0
OOAR-063912;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
CATO-050877;C;20;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
GSAP-053439;C;20;26;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
QOFR-043328;C;20;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1
QOXR-040390;C;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
WOER-014728;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DONR-073880;C;20;0;0;0;0;0;0;0;68;0;0;0;0;0;0;0;1
MOUR-062423;C;20;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
VODR-053889;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
YOYR-005136;C;20;139;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1
UOIR-095278;C;20;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
COKR-005337;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
YOBR-014780;C;20;5;0;0;48;0;0;0;1;0;0;0;0;0;0;0;1
TSEP-063410;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
OMBC-030038;A;10;662;0;0;5;8;0;1;25;95;135;0;93;0;0;10;0
UORR-001861;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
OOFR-063288;C;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FOTR-063892;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
UMYC-040488;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
KOYR-003037;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
EOQR-085985;C;20;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;1
SOFR-071451;C;19;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0
CONR-082026;C;20;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
SOVR-013966;C;20;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0.08291874
DOFR-074626;C;10;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0
ESAP-083028;C;20;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;1
EOAR-031911;C;10;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0
OOBR-024673;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
VOIR-040463;C;20;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;1
KOZR-090642;C;20;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
USIP-054857;C;20;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
AOCR-025004;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
ZOVR-024492;C;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
VSLP-033689;C;10;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AOSR-015203;C;20;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
OOLR-035062;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
ROIR-091756;C;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
WSBP-033976;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UOYR-073062;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
YOJR-033605;C;20;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
ESYP-042055;C;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
LOHR-064498;C;20;0;0;0;7;0;0;0;1;0;0;0;0;0;0;0;1
YOCR-082705;C;10;9;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0.22172949
YOIR-003396;C;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
WOIR-083892;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
DOLR-094707;C;20;133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
HOQR-051486;C;10;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NOER-036223;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
NOBR-062637;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
TOYR-092826;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
JASO-010295;C;19;2;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0
SSJP-093752;C;20;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
EOXR-008432;C;19;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TOQR-060292;C;10;0;0;0;0;0;0;0;0;0;0;0;48;0;0;0;0
NOSR-096250;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
MONR-066187;C;20;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
SOSR-062263;C;20;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17;1
LOMR-095929;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
VSEP-091948;C;19;39;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
HEGF-050897;C;19;3;0;0;0;0;0;0;0;0;0;0;52;0;0;0;0
MORR-084747;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
OOTR-026576;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
AOJR-018354;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
QOFR-004894;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
TOHR-015593;C;19;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TOQR-038981;C;20;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
EOER-065060;C;19;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AOCR-040490;C;19;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0
UOVR-070622;C;20;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
TOXR-013433;C;20;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
BOJR-091143;C;20;0;0;0;0;0;0;0;82;0;0;0;0;0;0;0.34;1
JODR-000368;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
ZOSR-076572;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
USRP-073280;C;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SMTC-080675;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.01;0
VOMR-041202;C;20;1306;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
JAAO-050922;C;20;5;0;0;0;0;0;0;5;0;0;0;0;0;0;0;1
BSQP-023305;C;20;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
HOAR-091786;C;19;13;0;0;0;0;0;0;0;4;0;0;9;0;0;0;0
NOTR-018954;C;20;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
RMTC-060229;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
YORR-001516;C;20;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1
ROER-004137;C;20;108;0;0;7;0;0;0;0;0;0;0;0;0;0;0;1
VOLR-036057;C;20;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
TONR-064188;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
NSSP-053722;C;19;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.114942529
YOYR-048094;C;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
HOZR-040754;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
DOWR-025563;C;20;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
COVR-033739;C;20;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
KOMR-016010;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
POPR-074372;C;20;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
COPR-054053;C;20;0;0;0;0;0;0;0;436;0;0;0;0;0;0;0;1
NOCR-093200;C;20;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;1
EOWR-051909;C;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TOXR-015933;C;20;177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
QOPR-030327;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
BOGR-042224;C;10;0;0;0;0;0;0;0;0;0;0;0;58;0;0;5.56;0
JOIR-075418;C;20;12;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
TOAR-045766;C;10;0;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0.980392157
AOOR-081622;C;20;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
YOHR-055150;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
WOPR-061551;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
YOYR-096157;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
UOBR-081521;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
POWR-036268;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
SOLR-013485;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
MOGR-044099;C;20;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
CORR-052860;C;20;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;1
LOLR-085141;C;20;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0.17;1
KOOR-041469;C;19;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MOVR-055379;C;20;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
VODR-066057;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
PSAP-004400;C;20;2;0;0;0;0;0;0;21;0;0;0;0;0;0;0;1
SOHR-003475;C;10;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0
JODR-084410;C;20;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
YOHR-090842;C;19;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
FOCR-086013;C;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SOMR-063200;C;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
HMQC-050898;C;20;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
MMVC-040037;C;20;0;0;0;0;0;0;0;43;0;0;0;0;0;0;0;1
RORR-004286;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
KOFR-095551;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
MOJR-064993;C;10;9;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
GOXR-033556;C;20;0;0;0;0;0;0;0;1;0;0;0;0;0;0;4.34;1
EOGR-005369;C;20;26;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1
OOJR-042008;C;20;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
QOBR-061780;C;20;9;0;0;0;0;0;0;0;0;0;0;0;0;0;3.18;1
QSXP-092847;C;20;5;0;50;0;0;0;0;0;0;0;0;0;0;0;0;1
BSTP-028041;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
TOWR-096138;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
XOWR-041351;C;20;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
CSGP-123656;C;10;0;0;0;0;0;0;0;1;0;0;0;2;0;59;0.85;0
DMDC-050824;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
ROKR-086025;C;20;7;0;0;0;0;0;0;0;0;0;0;0;0;0;1.51;1
FOZR-068352;C;20;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
VODR-018926;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
BOJR-072262;C;20;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
AOKR-032967;C;20;476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
VOAR-071774;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
LOWR-043417;C;20;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
XOWR-008882;C;20;35;0;0;0;0;0;0;22;0;0;0;0;0;0;0;1
UMGC-010771;C;20;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
JOMR-016919;C;20;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0.17;1
KOXR-038944;C;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
NOZR-075666;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
ECNB-028395;C;19;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
WOYR-096610;C;10;5;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
LOHR-005226;C;20;183;0;0;20;0;0;0;4;0;0;0;0;0;0;0;1
CMXC-080440;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.51;1
ESLP-071897;C;20;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;1
AOGR-061806;C;10;160;0;0;0;0;0;0;0;2;0;0;2;0;0;0.5;0.011695906
BOKR-003683;C;20;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
BOMR-065366;C;19;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
AOLR-004208;C;20;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
UOCR-068450;C;19;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TORR-094190;C;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GCSB-003931;C;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FOBR-030082;C;10;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LOER-001964;C;19;15;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
KOFR-030705;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
SOOR-094513;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
DOSR-028610;C;20;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1
BSTP-084680;C;10;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;1
EMOC-050704;C;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
VOKR-041449;C;20;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0.51;1
EOBR-052428;C;10;0;0;0;0;0;0;0;1;0;144;0;6;0;0;0;0
TMJC-040563;C;20;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
QMCC-010810;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
UQRB-011889;C;20;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1
MMLC-050883;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
JOJR-052626;C;20;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
FOFR-093562;C;20;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
DOPR-098770;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
KSWP-162640;C;10;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0
HOZR-066156;C;20;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;1
EOJR-081620;C;20;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0.17;1
